longitude,latitude,elevation,max_temperature,min_temperature,precipitation,wind,relative_humidity
1.3030393,0.43304613,-1.7289902,-0.7276622,0.3571908,0.7248287,1.1270491,-1.7966864
1.3030393,0.43304613,-1.4137532,-0.7795216,1.0646405,0.32355908,1.1584628,-0.98656136
1.3030393,0.43304613,-1.3962911,-0.6168231,0.12847547,-0.56487477,1.0311191,-1.1323255
1.3030393,0.43304613,-1.4045626,-0.8041077,-0.3675819,0.3007324,0.9582686,-1.18327
1.3030393,0.43304613,-1.5277164,-0.8012864,-0.41533822,0.1323212,0.64471394,-1.0800176
1.3030393,0.43304613,-1.2552155,-1.1446865,-0.49259114,-0.29076618,0.60700244,-0.1742412
1.3030393,0.43304613,-1.6496066,-0.78959787,-0.1376958,-0.7754702,0.9982766,-1.920632
1.3030393,0.43304613,-1.5877999,-0.86375934,0.8965563,0.54785943,1.0596436,-1.5638413
1.3030393,0.43304613,-1.2807194,-1.2380601,-0.48884553,-0.05649693,0.7217468,0.19812968
1.3030393,0.43304613,-1.4663693,-0.79322535,1.2027596,-0.45585144,1.2718538,-2.0459235
1.3030393,0.43304613,-1.7333558,-1.3917571,-0.35821798,0.720581,0.969788,-1.3049974
1.3030393,0.43304613,-1.4313301,-1.5872372,-0.49352753,-0.027810466,0.37355366,-0.79605186
1.3030393,0.43304613,-1.5877999,-1.0427144,-0.48697275,0.044394422,0.5393541,-0.7341459
1.3030393,0.43304613,-1.4258158,-0.5564996,0.9265203,1.2391287,1.2667825,-2.0056207
1.3030393,0.43304613,-1.298756,-0.41986504,-0.20839405,1.3015139,1.2567667,-1.9138079
1.3030393,0.43304613,-1.4999149,-0.5794735,0.510292,2.2556403,1.2224733,-2.2090187
1.3030393,0.43304613,-1.509565,-0.6067467,1.6789178,1.3097013,1.2234204,-2.0717535
1.3030393,0.43304613,-1.3460875,-0.8123031,-0.08666169,0.32772523,1.0315238,-1.7037191
1.3030393,0.43304613,-1.6201966,-1.1104271,0.38809162,-0.47256106,1.04555,-1.1149347
1.3030393,0.43304613,-1.9337106,-1.147911,-0.20464848,1.1902786,1.0386754,-1.9141572
1.3030393,0.43304613,-1.8844259,-1.3322399,-0.44015276,0.4727285,0.83022034,-1.4106287
1.3030393,0.43304613,-2.0914438,-1.4808316,-0.46309456,0.8441074,0.6820281,-1.5382797
1.3030393,0.43304613,-1.4655651,-1.664892,-0.49540034,-1.0538535,0.80201805,-0.77506655
1.3030393,0.43304613,-1.7268075,-1.4688745,-0.48697275,-0.61595094,1.0203464,-1.041085
1.3030393,0.43304613,-1.8932718,-1.3812778,-0.42282942,0.38602355,1.0920709,-2.0037076
1.3030393,0.43304613,-2.2220652,-1.4257479,-0.417211,2.900005,0.8675345,-1.841529
1.3030393,0.43304613,-2.1781802,-1.322701,0.028046573,1.5040685,1.280536,-2.3104386
1.3030393,0.43304613,-2.0925927,-1.3936381,-0.34229907,1.9963415,1.0995494,-1.78629
1.3030393,0.43304613,-2.337177,-1.4137906,-0.25287312,1.9634415,1.168254,-2.2666454
1.3030393,0.43304613,-1.8414601,-1.5352436,-0.35634512,-0.61277914,1.0870563,-0.00077389285
1.3030393,0.43304613,-1.7760919,-1.3486307,-0.44904858,-0.45997843,0.881431,0.07474286
1.3030393,0.43304613,-1.9556531,-1.5470665,-0.17632258,-0.33716094,0.6025079,-0.819962
1.3030393,0.43304613,-1.9047601,-1.6221684,-0.42704323,0.5222267,0.4528628,-0.0016212134
1.3030393,0.43304613,-1.8071102,-1.5110605,-0.47292677,0.80636054,0.5302233,0.30956748
1.3030393,0.43304613,-1.7632252,-1.4124472,-0.33714893,0.34757775,0.6178022,-0.1033398
1.3030393,0.43304613,-1.5343796,-1.6114204,-0.41627464,0.23933756,0.34588236,0.54122686
1.3030393,0.43304613,-1.3008239,-1.0271297,-0.35774952,-0.5995407,0.3830954,0.5224748
1.3030393,0.43304613,-1.4732622,-1.1947992,-0.48884553,0.7007759,0.521144,0.483273
1.3030393,0.43304613,-1.4921029,-1.3081912,-0.47573596,0.48685357,0.5318167,-0.30069408
1.3030393,0.43304613,-1.4016906,-1.0197405,-0.37085918,0.39675504,0.5105557,0.58909774
1.3030393,0.43304613,-1.5598835,-1.0288762,-0.4481122,0.10655782,0.5179098,-0.88162076
1.3030393,0.43304613,-1.9053346,-1.2872324,0.080952905,1.5832675,0.9281033,-0.8368764
1.3030393,0.43304613,-2.061115,-1.3818152,0.097808346,1.0744851,1.0864295,-1.2195611
1.3030393,0.43304613,-1.263602,-1.1638986,-0.48978195,1.8675101,0.27326,0.30309197
1.3030393,0.43304613,-0.9953519,-1.047148,-0.49540034,0.021217266,-0.15558493,1.3014263
1.3030393,0.43304613,-1.4481031,-1.1554345,-0.41276303,0.2498857,0.8139984,0.43707585
1.3030393,0.43304613,-1.4700456,-1.2570035,-0.46122178,0.26123655,1.0904093,1.0559032
1.3030393,0.43304613,-1.3910065,-1.3419131,-0.47573596,-0.0037238223,0.9815883,1.0816799
1.3030393,0.43304613,-1.4176592,-0.8745074,-0.29711774,-0.005249691,1.0311935,-0.8359752
1.3030393,0.43304613,-1.4592465,-1.2117274,-0.45911488,0.07101456,0.7598418,-0.0387769
1.3030393,0.43304613,-1.2024846,-1.2770218,-0.49540034,0.8114007,0.50427943,1.2766247
1.3030393,0.43304613,-0.71894497,-0.8741044,-0.47854516,0.87660193,0.2554345,0.5592351
1.3030393,0.43304613,-1.3341397,-0.7816712,-0.39099184,1.101277,0.44128758,0.00049229374
1.3030393,0.43304613,-1.4343171,-0.7925536,-0.37905267,0.49450245,0.52992314,-0.5407652
1.3030393,0.43304613,-0.9013782,-0.8653716,-0.19973233,1.1795532,0.21590157,-0.066905774
1.3030393,0.43304613,-1.5000298,-0.73115534,0.6226596,-0.32642084,0.87251085,-1.3618355
1.3030393,0.43304613,-0.6757493,-0.5317791,0.3244163,0.45529607,0.67260176,0.009385374
1.3030393,0.43304613,-1.0104015,-0.6330794,-0.3455764,0.77202123,0.71540123,-0.297815
1.3030393,0.43304613,-1.753575,-0.863222,0.6406865,0.7325416,1.2131624,-2.0531046
1.3030393,0.43304613,-1.223738,-0.89963096,-0.35283357,-1.6354132,0.852045,-0.590154
1.3030393,0.43304613,-1.3404583,-0.5621423,1.6182865,-0.3067901,1.1174822,-1.5553508
1.3030393,0.43304613,-1.3480406,-0.8722235,-0.4062083,0.3235833,1.1512512,-0.9944418
1.3030393,0.43304613,-1.2261504,-0.57033765,-0.42797962,-0.16217478,0.8629277,-0.59901553
1.3030393,0.43304613,-0.89540434,-0.41341618,-0.37554133,-0.4584423,0.87825376,-1.203934
1.3030393,0.43304613,-0.8163653,-0.4397489,-0.49446392,-0.041589703,0.6702755,-0.07054461
1.3030393,0.43304613,-1.4460351,-0.6741907,0.30077296,-0.44470283,1.0814172,-1.7521414
1.3030393,0.43304613,-1.8298568,-1.0163816,-0.116158605,0.44343725,1.128306,-1.7029309
1.3030393,0.43304613,-1.4953196,-1.0660913,-0.25942755,0.0775567,0.91200954,-0.8252974
1.3030393,0.43304613,-1.4518942,-0.8309778,-0.30016112,0.02229121,1.05314,-0.88535005
1.3030393,0.43304613,-0.8818482,-0.5793392,-0.4560716,-0.009585254,0.8672359,-0.039617408
1.3030393,0.43304613,-0.5859114,-0.5946551,-0.49540034,0.72644144,0.3198746,0.74722266
1.3030393,0.43304613,-1.3479255,-0.58095145,0.41290653,0.70147055,0.9332679,-1.2581532
1.3030393,0.43304613,-0.9558323,-0.6991799,-0.14846465,-1.3721716,0.9093746,-0.46400565
1.3030393,0.43304613,-0.38475254,-0.75184536,-0.47948155,-0.5340411,0.5846646,0.7757159
1.3030393,0.43304613,-0.25034025,-0.2234445,-0.10211285,0.3027185,0.697912,-0.18484609
1.3030393,0.43304613,-1.1688241,-0.4224177,-0.4228294,0.8601111,0.68181276,-1.4543554
1.3030393,0.43304613,-1.1762915,-0.4838159,0.2902379,-0.2474321,0.88424957,-1.0363147
1.3030393,0.43304613,-1.7547239,-1.2355075,-0.29547942,1.8752548,1.0449005,-1.2758943
1.3030393,0.43304613,-1.3648133,-1.522749,-0.49540034,0.19297232,0.5790337,0.6788945
1.3030393,0.43304613,-1.2897952,-1.5188528,-0.49540034,-0.73929065,0.5338878,0.0483924
1.3030393,0.43304613,-1.2053566,-1.0986042,-0.48697275,0.38270953,0.29673657,0.5688344
1.3030393,0.43304613,-1.4698157,-1.1496575,-0.48509994,0.9962513,0.49739745,0.1525066
1.3030393,0.43304613,-1.1974299,-1.30013,-0.48509994,-0.8135194,0.45790732,0.2020524
1.3030393,0.43304613,-0.3358126,-1.1276239,-0.49540034,0.2605502,0.13599324,0.58595747
1.3030393,0.43304613,-1.3283956,-1.2001733,-0.49540034,1.0281715,0.55076855,0.0004097822
1.3030393,0.43304613,-0.92929447,-0.90406454,-0.46730837,1.3294826,0.62166655,0.20449267
1.3030393,0.43304613,-1.5135859,-0.7816712,0.30849814,0.3364275,1.0131011,-1.6995825
1.3030393,0.43304613,-1.985982,-1.1788116,0.4185247,1.3869834,1.0421269,-1.4938105
1.3030393,0.43304613,-2.0544517,-1.286695,-0.21401247,1.9386744,0.80585915,-1.3397195
1.3030393,0.43304613,-1.8983268,-1.3791282,-0.2959474,1.852939,0.90063226,-1.4775138
1.3030393,0.43304613,-1.7596638,-1.1823046,-0.43828002,1.5577548,0.78967863,-0.85729396
1.3030393,0.43304613,-1.8730525,-1.1203691,-0.4186156,1.58703,0.78058344,-1.2582577
1.3030393,0.43304613,-1.3343695,-1.1116362,0.14322361,0.4163327,1.0744166,-1.8433366
1.3030393,0.43304613,-1.7251991,-1.2158923,0.27431965,1.6021253,1.0249567,-2.070927
1.3030393,0.43304613,-1.9486451,-1.6789987,-0.42985237,-1.2283778,0.9229654,-1.2114364
1.3030393,0.43304613,-2.2141383,-1.6337225,-0.4635628,1.9754329,0.49773985,-0.8180933
1.3030393,0.43304613,-0.94445896,-1.259422,-0.49540034,1.5171537,0.3050176,-0.32832435
1.3030393,0.43304613,-1.3321867,-1.1379689,-0.48135436,1.2658172,0.70121545,-0.1745763
1.3030393,0.43304613,-1.3989334,-0.6677419,-0.43359804,0.66358143,0.9533763,-1.431495
1.3030393,0.43304613,-1.3138056,-0.6862823,-0.42236122,0.2525916,1.006524,-1.5926853
1.3030393,0.43304613,-1.1577954,-0.76057816,-0.39614207,0.10537314,0.7911032,-1.6976539
1.3030393,0.43304613,-0.98581666,-0.80921304,-0.442962,1.0234584,0.83928454,-0.9734863
1.3030393,0.43304613,-0.9544537,-0.5540814,-0.3530678,0.55525374,0.72635365,-0.7065312
1.3030393,0.43304613,-1.0246468,-0.51780665,-0.38865092,0.5674146,0.80895114,-1.2402556
1.3030393,0.43304613,-0.29054886,-0.769714,0.65449685,1.4014434,0.6630961,-0.6025437
1.3030393,0.43304613,-1.3599883,-1.0615234,-0.37647766,0.69207656,0.8125905,-1.3217784
1.3030393,0.43304613,-1.4546512,-1.411641,-0.1451872,1.2242235,0.8940896,-1.8261908
1.3030393,0.43304613,-1.4773979,-1.3828901,-0.49540034,2.2165082,0.19537604,-0.5462861
1.3030393,0.43304613,-1.9518619,-1.4519463,-0.48135436,1.2357622,0.6747348,-0.93785733
1.3030393,0.43304613,-1.3471215,-1.6214967,-0.49540034,-0.8898856,0.19971389,-0.6830524
1.3030393,0.43304613,-1.0478531,-1.0987384,-0.49540034,-0.38683423,-0.12807979,-0.74366343
1.3030393,0.43304613,-1.22661,-1.3831587,-0.48697275,-1.1145964,0.88552696,-0.95457876
1.3030393,0.43304613,-1.5714866,-1.2527044,-0.44670758,-0.103813775,1.0846695,-1.3256253
1.3030393,0.43304613,-1.6262854,-1.3166552,-0.4345344,-0.002424082,0.9475025,-1.4580164
1.3030393,0.43304613,-1.5030167,-1.0209496,-0.37273198,0.21260436,0.73468965,-1.6353174
1.3030393,0.43304613,-1.9540447,-1.1745124,-0.030010149,2.2480175,0.89636046,-1.7273456
1.3030393,0.43304613,-1.7091155,-1.0212183,0.33518595,0.61402154,1.1648675,-1.945858
1.3030393,0.43304613,-2.022974,-1.4626943,-0.4120609,-0.4900094,1.0453452,-1.4713445
1.3030393,0.43304613,-1.6918832,-1.1105615,-0.47760874,0.23399968,1.0451081,-1.7785589
1.3030393,0.43304613,-1.7664418,-1.0519845,-0.4373436,0.81191397,0.97707945,-1.858205
1.3030393,0.43304613,-1.5943482,-1.1309828,-0.48884553,-0.5488598,1.0547385,-1.517303
1.3030393,0.43304613,-2.029867,-1.266005,-0.23789063,0.3751392,1.050277,-2.2607594
1.3030393,0.43304613,-2.3409684,-1.6490386,-0.47667235,1.6416271,0.64130664,-1.4473604
1.3030393,0.43304613,-1.9793187,-1.5826693,-0.37881866,0.5474705,0.9889266,0.14825763
1.3030393,0.43304613,-2.0823681,-1.5078361,-0.34885392,-0.9820541,0.8858538,-0.3556503
1.3030393,0.43304613,-1.4039881,-1.6185409,-0.49540034,-0.3752324,0.4947741,1.1246469
1.3030393,0.43304613,-1.2731372,-1.4158059,-0.49540034,0.38042504,0.36688623,1.2426538
1.3030393,0.43304613,-1.117242,-1.3734854,-0.3783505,1.0350432,0.4604501,0.31736445
1.3030393,0.43304613,-0.6683969,-1.2731255,-0.49540034,-0.6248296,-0.8645188,1.3299417
1.3030393,0.43304613,-1.1491792,-1.2234159,-0.49540034,0.54402685,-0.119510606,1.2169877
1.3030393,0.43304613,-0.68735236,-1.1551657,-0.49540034,1.0642251,-1.0627239,1.3907173
1.3030393,0.43304613,-0.7203237,-1.0898713,-0.49540034,0.8483704,-1.4149952,1.4801275
1.3030393,0.43304613,-0.91838074,-1.0534624,-0.49540034,-0.35558707,-0.925869,1.4500257
1.3030393,0.43304613,-1.1429757,-0.9868245,-0.49540034,0.8244051,-0.384391,1.4155114
1.3030393,0.43304613,-1.6963636,-1.2062191,-0.48229074,1.2099903,0.31622988,0.004851781
1.3030393,0.43304613,-2.0028696,-1.1676604,0.09172143,2.4565034,0.92206687,-1.7582216
1.3030393,0.43304613,-1.534839,-1.1378345,-0.3802232,0.70084816,0.71759623,-0.5788942
1.3030393,0.43304613,-0.78258985,-1.2758126,-0.46730837,0.44021544,0.011508794,1.342526
1.3030393,0.43304613,-1.4072049,-0.9166935,-0.48884553,1.0297229,0.25766435,-0.26918727
1.3030393,0.43304613,-1.615027,-1.1145918,-0.47011757,0.53142834,0.25188062,0.25889024
1.3030393,0.43304613,-1.9338254,-1.4061326,-0.107731245,1.8267576,0.6057897,-0.28233638
1.3030393,0.43304613,-1.211905,-1.3879954,-0.48978195,0.6529176,-0.07541477,0.51734775
1.3030393,0.43304613,-0.98340416,-1.0877218,-0.48416355,0.12651844,0.040066876,0.04258076
1.3030393,0.43304613,-1.5663168,-0.9426232,-0.29782012,0.7939066,0.67311114,-0.578873
1.3030393,0.43304613,-1.2189127,-0.94316053,-0.46543556,1.0516165,0.51138574,-0.028627222
1.3030393,0.43304613,-0.16406348,-1.0020062,-0.49446392,0.8665777,0.059640363,0.7269589
1.3030393,0.43304613,-1.0789862,-0.71315235,1.1105244,-0.7961364,0.3483012,-0.033522654
1.3030393,0.43304613,-1.2318946,-1.4883553,-0.37273207,0.9148856,0.34374392,-0.8843897
1.3030393,0.43304613,-1.172845,-1.605106,-0.48790914,0.20384471,-0.16334964,0.63804096
1.3030393,0.43304613,-1.0192473,-1.497088,-0.49540034,0.17460254,-0.31804064,1.1683501
1.3030393,0.43304613,-0.55408895,-0.90137756,-0.49540034,0.6036909,-0.43975782,1.2460992
1.3030393,0.43304613,-0.35430858,-0.80531687,-0.49446392,1.639144,-0.29190642,1.2226583
1.3030393,0.43304613,-0.96720564,-0.99703515,-0.08619394,0.6087941,0.22342052,0.4457822
1.3030393,0.43304613,-0.5332953,-1.0994104,-0.49540034,1.0487442,-0.003269801,-0.153064
1.3030393,0.43304613,-1.2610747,-1.3296872,-0.48884553,0.71799946,0.66161144,0.6626274
1.3030393,0.43304613,-1.653168,-0.8614754,-0.43266165,1.3232839,0.6211599,-0.9257416
1.3030393,0.43304613,-1.7489797,-1.0323694,-0.18826164,-0.44428706,0.72179717,-1.5897679
1.3030393,0.43304613,-1.6059513,-1.0850348,-0.17234293,0.6623192,0.9968845,-0.7421828
1.3030393,0.43304613,-1.6319146,-0.9727177,-0.14799646,1.0796754,0.9588705,-1.1416339
1.3030393,0.43304613,-1.0500358,-0.7676987,-0.05529282,0.16418274,0.9880307,-0.8644624
1.3030393,0.43304613,-0.9387149,-0.440152,2.031003,-0.7795216,1.0783228,-1.5243719
1.3030393,0.43304613,-1.3326464,-0.80115205,1.3563278,-0.5497915,1.2182477,-1.9773579
1.3030393,0.43304613,-1.6791313,-0.8051825,0.44661674,-0.69579774,1.2352287,-1.7871318
1.3030393,0.43304613,-1.4347767,-0.72027296,-0.34323552,-0.38572714,1.1242379,-1.746397
1.3030393,0.43304613,-1.063477,-0.63831913,-0.346513,0.25377464,0.9424177,-1.0016459
1.3030393,0.43304613,-1.3064531,-0.48878697,-0.4223612,1.1919378,0.9903972,-0.89084804
1.3030393,0.43304613,-1.2860041,-0.49174258,-0.053420052,1.1919501,1.254796,-1.688933
1.3030393,0.43304613,-0.8846054,-0.38775522,0.2509096,1.1074606,1.1123215,-0.4200419
1.3030393,0.43304613,-1.3350588,-1.120772,-0.37179562,1.4929875,0.9914186,-0.95148873
1.3030393,0.43304613,-1.1867458,-0.866312,-0.48603633,1.9663069,0.45157298,0.18728055
1.3030393,0.43304613,-0.990297,-0.81122833,-0.49540034,1.3674614,0.034025375,0.47281042
1.3030393,0.43304613,-0.89092374,-0.9243515,0.15726915,0.7831738,0.69691616,-0.589684
1.3030393,0.43304613,-1.4139829,-1.5806541,-0.48697275,1.1028636,0.38272512,0.23524727
1.3030393,0.43304613,-0.8105063,-1.4561111,-0.49540034,-0.9784823,0.391622,0.6356373
1.3030393,0.43304613,-0.5693682,-0.85932577,-0.49540034,-0.595169,0.1549902,0.58231914
1.3030393,0.43304613,-1.352521,-0.7097936,-0.48416355,0.39326528,0.41093984,-0.8223053
1.3030393,0.43304613,-0.7841982,-1.1319232,0.0051047713,1.093325,0.60019284,-0.27229017
1.3030393,0.43304613,-2.0407808,-1.5208681,-0.14284623,2.8292794,0.728953,-0.7651848
1.3030393,0.43304613,-1.2421191,-1.7023758,-0.49540034,1.1569701,0.25712597,0.36827987
1.3030393,0.43304613,-2.0344622,-1.5888495,-0.46262637,2.536245,0.43891093,-0.7519162
1.3030393,0.43304613,-1.9447391,-1.5881777,-0.26691908,0.95168215,0.7685225,-0.83194196
1.3030393,0.43304613,-1.1841035,-1.3917571,-0.35681334,-0.08151992,0.4628213,-0.055899438
1.3030393,0.43304613,-1.2145473,-1.6560248,-0.49540034,-0.1224929,0.13015237,0.10645934
1.3030393,0.43304613,-1.5261081,-1.6245867,-0.47199038,1.1962336,0.48547056,-0.9177056
1.3030393,0.43304613,-0.45839196,-1.2857546,-0.49540034,0.14834017,0.25581837,-0.11572915
1.3030393,0.43304613,-1.513471,-0.9084981,-0.44483477,0.78841686,0.8148079,-1.1855171
1.3030393,0.43304613,-1.4132936,-0.3767385,1.3015492,1.1183095,1.3657055,-2.3742046
1.3030393,0.43304613,-1.147456,-0.56106746,0.08516677,-0.8494433,1.2009435,-1.5383917
1.3030393,0.43304613,-1.528061,-0.85328007,-0.13207765,1.348475,1.1374705,-1.5850574
1.3030393,0.43304613,-1.89511,-1.1566436,0.46300346,-0.039526366,1.120097,-2.3303072
1.3030393,0.43304613,-1.704865,-1.4012961,-0.37554127,0.17443644,1.0070515,-0.97797346
1.3030393,0.43304613,-1.3589544,-1.5490817,-0.48603633,0.34292755,0.80673915,-0.6447222
1.3030393,0.43304613,-1.2440721,-1.3716046,-0.4214248,0.7904626,0.9189144,-0.90064925
1.3030393,0.43304613,-1.638463,-1.3746947,0.0327285,1.9864376,0.92823076,-1.7176875
1.3030393,0.43304613,-2.2257414,-1.6702659,-0.41721103,2.0636368,0.73007315,-1.108029
1.3030393,0.43304613,-2.0653656,-1.3756351,0.061756797,1.6861051,0.96156937,-1.8152003
1.3030393,0.43304613,-2.2911093,-1.6271393,-0.44015276,1.9287577,0.9178903,-1.74694
1.3030393,0.43304613,-1.6805099,-1.6609957,-0.48884553,-0.4798416,0.7370686,-0.9638651
1.3030393,0.43304613,-2.2325194,-1.5801166,-0.25849137,0.8675306,1.0967966,-0.28776854
1.3030393,0.43304613,-2.1348693,-1.6482323,-0.37460488,1.1683134,0.9070115,0.4828935
1.3030393,0.43304613,-2.29065,-1.509717,-0.33902168,0.99389684,0.788696,-0.45281336
1.3030393,0.43304613,-2.008499,-1.5755488,-0.46637198,0.77681434,0.5898517,0.7727528
1.3030393,0.43304613,-1.4495964,-1.5763549,-0.47152215,0.98691607,0.2941682,0.5241644
1.3030393,0.43304613,-1.5209384,-1.6722813,-0.49540034,1.5546516,0.12694319,1.4310497
1.3030393,0.43304613,-1.2639467,-1.5243611,-0.49540034,0.5572481,0.03170452,1.3988804
1.3030393,0.43304613,-1.1288451,-1.123056,-0.49540034,0.46114722,-0.34309885,0.8511348
1.3030393,0.43304613,-1.2699205,-1.3902793,-0.49540034,0.17218111,-0.10149939,1.4283705
1.3030393,0.43304613,-1.2818683,-1.2932782,-0.49540034,0.9715914,0.10802486,1.36447
1.3030393,0.43304613,-1.5705676,-1.3666335,-0.44998497,1.1568041,0.34463516,-0.23672819
1.3030393,0.43304613,-1.180657,-1.2083687,-0.49540034,0.32132962,0.0048830113,1.0756378
