longitude,latitude,elevation,max_temperature,min_temperature,precipitation,wind,relative_humidity
1.3030393,-3.1550174,-1.6581078,-0.7003891,0.3581277,1.5395796,1.2269423,-1.3453373
1.3030393,-3.1550174,-1.1519364,-0.637513,-0.42423397,0.82638854,0.90775436,0.35877642
1.3030393,-3.1550174,-1.1272367,-0.561605,0.24716388,1.2444676,0.7693057,0.14789982
1.3030393,-3.1550174,-1.4768236,-0.6715037,-0.32123008,0.41107172,0.92822415,-1.0790515
1.3030393,-3.1550174,-1.6932619,-0.6220627,-0.38256425,0.25592119,1.0643841,-1.1964923
1.3030393,-3.1550174,-1.6545465,-0.61897266,0.80572665,1.8333458,1.2951875,-1.6929961
1.3030393,-3.1550174,-1.6429433,-0.6443649,0.48056158,1.9281228,1.250215,-1.8572972
1.3030393,-3.1550174,-1.7530006,-0.6844014,0.79776454,0.97250783,1.1730145,-1.7832091
1.3030393,-3.1550174,-1.5177217,-0.6908502,0.8555883,0.28600687,1.1691154,-0.6975338
1.3030393,-3.1550174,-1.5389749,-0.59882,-0.039842434,-0.5164548,1.0731016,-0.80218357
1.3030393,-3.1550174,-1.5057739,-0.7162425,-0.37366834,0.04034666,0.98834443,-0.73948807
1.3030393,-3.1550174,-1.595497,-0.6938059,-0.47269267,-0.108983226,0.73160034,-0.77514946
1.3030393,-3.1550174,-1.46568,-0.93590564,-0.49540034,0.066663414,0.72397816,-0.27183598
1.3030393,-3.1550174,-1.7098049,-0.74499345,-0.12037234,0.05969157,1.028796,-1.7910081
1.3030393,-3.1550174,-1.6182437,-0.751711,1.1526613,0.92573905,1.073135,-1.487455
1.3030393,-3.1550174,-1.4952048,-0.9629101,-0.48603633,0.42831948,0.8683847,0.1598804
1.3030393,-3.1550174,-1.5742438,-0.68305784,0.6610523,-0.3077921,1.305794,-1.8010023
1.3030393,-3.1550174,-1.7571363,-1.198158,-0.11311557,1.1424522,0.94398326,-1.183671
1.3030393,-3.1550174,-1.5618365,-1.3720076,-0.49071833,0.6815782,0.47003487,-0.5906448
1.3030393,-3.1550174,-1.6381183,-0.93093467,-0.49540034,0.47454613,0.66138214,-0.33898854
1.3030393,-3.1550174,-1.5633299,-1.2278495,0.13713782,1.8270872,0.9438663,-0.77606416
1.3030393,-3.1550174,-1.5305885,-0.55327517,0.7626514,1.4998974,1.271513,-1.969708
1.3030393,-3.1550174,-1.452009,-0.42967263,-0.19294347,1.5354403,1.2949426,-1.8316681
1.3030393,-3.1550174,-1.5627555,-0.5890124,0.74579597,2.520985,1.2644435,-2.1271398
1.3030393,-3.1550174,-1.6049174,-0.59371465,1.424453,1.7419777,1.2575177,-1.978869
1.3030393,-3.1550174,-1.4513197,-0.67351896,-0.23929489,0.7013545,1.0446824,-1.4269041
1.3030393,-3.1550174,-1.6869433,-0.90352714,-0.020646194,-0.08336674,1.0807161,-0.816121
1.3030393,-3.1550174,-1.9074025,-0.99703515,-0.302034,1.067887,1.0171486,-1.7442831
1.3030393,-3.1550174,-1.8997054,-1.1347445,-0.44858038,0.624378,0.80275166,-1.2398913
1.3030393,-3.1550174,-2.097303,-1.3546764,-0.47854516,1.31138,0.68241894,-1.4058379
