longitude,latitude,elevation,max_temperature,min_temperature,precipitation,wind,relative_humidity
-1.8575777,-3.1953328,-2.600858,-1.5664223,-0.6395295,-3.6125176,-2.993894,-2.3361137
-1.8575777,-3.1953328,-2.6473145,-1.5509093,-0.3824928,-3.0116742,1.3085951,-2.5968611
-1.8575777,-3.1953328,-2.6786153,-1.615602,-0.3879358,0.119369544,-2.2148774,-2.592379
-1.8575777,-3.1953328,-2.676902,-1.617956,-0.61689305,-1.4687674,-2.993894,-2.5361366
-1.8575777,-3.1953328,-2.6188543,-1.6096958,-0.6381472,-3.6125176,-2.993894,-2.2974834
-1.8575777,-3.1953328,-2.5446246,-1.5723392,-0.64056635,-3.6125176,-2.993894,-2.3250928
-1.8575777,-3.1953328,-2.5339222,-1.5173168,-0.64056635,-3.6125176,-2.993894,-2.322516
-1.8575777,-3.1953328,-2.591512,-1.5430518,-0.64056635,-3.6125176,-2.993894,-2.2845998
-1.8575777,-3.1953328,-2.5826514,-1.543211,-0.6065252,-3.6125176,-2.993894,-2.4731843
-1.8575777,-3.1953328,-2.6386924,-1.5535495,-0.3354919,-3.6125176,0.15300457,-2.5968611
-1.8575777,-3.1953328,-2.6363282,-1.5498065,-0.5206447,-3.6125176,-2.993894,-2.5412834
-1.8575777,-3.1953328,-2.6242514,-1.5622976,-0.52980304,-3.6125176,-2.993894,-2.4282255
-1.8575777,-3.1953328,-2.6457386,-1.5623506,-0.42560595,-3.6125176,-1.4705124,-2.5968611
-1.8575777,-3.1953328,-2.5745418,-1.5493717,-0.63123524,-3.6125176,-2.993894,-2.5192504
-1.8575777,-3.1953328,-2.6209435,-1.571809,-0.5241006,-3.6125176,-2.993894,-2.5805035
-1.8575777,-3.1953328,-2.571115,-1.5764853,-0.63555515,-3.6125176,-2.993894,-2.4005747
-1.8575777,-3.1953328,-2.5446062,-1.5873009,-0.5010323,-1.9140258,-2.993894,-2.4042618
-1.8575777,-3.1953328,-2.6126235,-1.5919559,-0.639184,-3.6125176,-2.993894,-2.3413358
-1.8575777,-3.1953328,-2.5916219,-1.5796769,-0.6395295,-3.6125176,-2.993894,-2.4855838
-1.8575777,-3.1953328,-2.5637846,-1.518706,-0.6360736,-3.6125176,-2.993894,-2.3913763
-1.8575777,-3.1953328,-2.562749,-1.5352583,-0.6360736,-3.6125176,-2.993894,-2.38005
-1.8575777,-3.1953328,-2.573369,-1.53564,-0.63883835,-3.6125176,-2.993894,-2.337125
-1.8575777,-3.1953328,-2.577758,-1.532724,-0.6381472,-3.6125176,-2.993894,-2.3894687
-1.8575777,-3.1953328,-2.6126692,-1.5359899,-0.622077,-3.6125176,-2.993894,-2.542998
-1.8575777,-3.1953328,-2.60007,-1.5335723,-0.604106,-3.6125176,-2.993894,-2.5356128
-1.8575777,-3.1953328,-2.559771,-1.5342934,-0.63296324,-3.6125176,-2.993894,-2.3310301
-1.8575777,-3.1953328,-2.6246362,-1.5441548,-0.51096797,-1.5916244,0.002765697,-2.5968611
-1.8575777,-3.1953328,-2.5591388,-1.5368383,-0.64056635,-3.1626775,-2.993894,-2.348352
-1.8575777,-3.1953328,-2.5565734,-1.5121636,-0.639184,-3.6125176,-2.993894,-2.509961
-1.8575777,-3.1953328,-2.5767136,-1.5383227,-0.29341602,-3.6125176,-2.993894,-2.57469
-1.8575777,-3.1953328,-2.617425,-1.53968,-0.46344858,-3.6125176,0.87800896,-2.5968611
-1.8575777,-3.1953328,-2.6073272,-1.529755,-0.5526987,-3.6125176,-2.993894,-2.5327694
-1.8575777,-3.1953328,-2.623546,-1.5327983,-0.24814235,-3.5205312,-0.6168467,-2.5968611
-1.8575777,-3.1953328,-2.63598,-1.556826,-0.421286,-2.6452353,0.91268736,-2.5968611
-1.8575777,-3.1953328,-2.6222997,-1.5371351,-0.33436874,-3.430834,0.8083818,-2.5968611
-1.8575777,-3.1953328,-2.5683935,-1.5312395,-0.60980827,-3.6125176,-2.993894,-2.4070678
-1.8575777,-3.1953328,-2.566011,-1.522025,-0.43545544,-3.6125176,-2.993894,-2.4169557
-1.8575777,-3.1953328,-2.6013346,-1.5348872,-0.62466896,-3.6125176,-2.993894,-2.5537884
-1.8575777,-3.1953328,-2.6249936,-1.5265208,-0.6006501,-3.6125176,-2.1585522,-2.5968611
-1.8575777,-3.1953328,-2.6255982,-1.5282176,-0.14187235,-2.573074,1.7454532,-2.5968611
-1.8575777,-3.1953328,-2.622877,-1.5317909,-0.32382813,-2.3552217,1.2939589,-2.5968611
-1.8575777,-3.1953328,-2.6343765,-1.5370821,-0.2560912,-3.6125176,0.26439258,-2.5968611
-1.8575777,-3.1953328,-2.6079688,-1.539224,-0.1428226,-3.6125176,0.17995332,-2.5304103
-1.8575777,-3.1953328,-2.607703,-1.5284507,-0.47779086,-3.6125176,-1.3963449,-2.550599
-1.8575777,-3.1953328,-2.6070616,-1.5433276,-0.6098084,-3.6125176,-2.6150255,-2.562209
-1.8575777,-3.1953328,-2.6157846,-1.539521,-0.62561935,-3.6125176,-2.993894,-2.5520358
-1.8575777,-3.1953328,-2.5993094,-1.5688719,-0.64022076,-3.6125176,-2.993894,-2.452907
-1.8575777,-3.1953328,-2.629465,-1.542755,-0.5069937,-3.6125176,-1.6873792,-2.5968611
-1.8575777,-3.1953328,-2.604102,-1.5704517,-0.6378016,-3.6125176,-2.993894,-2.4196794
-1.8575777,-3.1953328,-2.6326904,-1.5866965,-0.57611275,-3.6125176,-2.337879,-2.569999
-1.8575777,-3.1953328,-2.6119819,-1.6015309,-0.6395295,-3.6125176,-2.993894,-2.5302644
-1.8575777,-3.1953328,-2.6213098,-1.5639305,-0.64056635,-3.6125176,-2.993894,-2.4951138
-1.8575777,-3.1953328,-2.6131456,-1.5900685,-0.39744014,-2.9222136,-2.774133,-2.5436003
-1.8575777,-3.1953328,-2.612486,-1.524485,-0.1499932,-3.247709,1.5246518,-2.5968611
-1.8575777,-3.1953328,-2.60237,-1.513224,-0.5465644,-3.0628483,1.479762,-2.5968611
-1.8575777,-3.1953328,-2.6175072,-1.5268072,-0.23328197,-1.3338143,1.2944922,-2.5968611
-1.8575777,-3.1953328,-2.6018202,-1.541525,-0.52893907,-3.6125176,-1.3903406,-2.5968611
-1.8575777,-3.1953328,-2.6242695,-1.5652771,-0.41109088,-3.6125176,-1.0568148,-2.5469239
-1.8575777,-3.1953328,-2.6504667,-1.5661042,-0.5629802,-3.6125176,-1.3987445,-2.5968611
-1.8575777,-3.1953328,-2.6447763,-1.5793481,-0.62345934,-3.6125176,-2.993894,-2.5902915
-1.8575777,-3.1953328,-2.6619296,-1.5975547,-0.6346912,-3.6125176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.6655397,-1.6133329,-0.6162019,-3.6125176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.6461234,-1.6292913,-0.62484175,-3.6125176,-2.993894,-2.564611
-1.8575777,-3.1953328,-2.6292634,-1.62189,-0.54034364,-3.6125176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.6511264,-1.6081901,-0.38257894,-3.6125176,-2.993894,-2.5475378
-1.8575777,-3.1953328,-2.6708727,-1.6132163,-0.602378,-3.165985,-1.8859392,-2.5968611
-1.8575777,-3.1953328,-2.644749,-1.623014,-0.64022076,-3.6125176,-2.993894,-2.5230157
-1.8575777,-3.1953328,-2.617938,-1.6172456,-0.64056635,-3.6125176,-2.993894,-2.5281956
-1.8575777,-3.1953328,-2.636722,-1.6041819,-0.64056635,-3.6125176,-1.2653273,-2.54654
-1.8575777,-3.1953328,-2.6450698,-1.584438,-0.6225954,-3.6125176,-0.7537114,-2.5968611
-1.8575777,-3.1953328,-2.670213,-1.5893157,-0.62518734,-0.42242292,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.6815019,-1.6181893,-0.6132643,0.37042302,-2.993894,-2.5781639
-1.8575777,-3.1953328,-2.683701,-1.6136086,-0.6134371,-0.24020594,-2.993894,-2.5800924
-1.8575777,-3.1953328,-2.6860192,-1.624859,-0.6047972,-2.010524,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.6757748,-1.6339357,-0.63296324,-3.6125176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.682528,-1.6107455,-0.31829885,-1.2086176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.7045467,-1.6545916,-0.62605137,-3.2224,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.700341,-1.6599677,-0.63849276,-3.6125176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.7121062,-1.6647816,-0.64022076,-3.2142744,-2.993894,-2.5836945
-1.8575777,-3.1953328,-2.7255025,-1.6685035,-0.63486403,-2.55534,-2.993894,-2.5807986
-1.8575777,-3.1953328,-2.6720915,-1.5901215,-0.27371702,-1.3170408,1.4390633,-2.5968611
-1.8575777,-3.1953328,-2.6694708,-1.5813522,-0.4624118,-2.8317864,1.4202788,-2.5968611
-1.8575777,-3.1953328,-2.6606743,-1.586951,-0.61049956,-1.8149198,-0.86518306,-2.5968611
-1.8575777,-3.1953328,-2.6777174,-1.5880432,-0.5731752,-2.150961,0.01814542,-2.5968611
-1.8575777,-3.1953328,-2.6742907,-1.5883083,-0.3810241,-1.9501891,2.014629,-2.5968611
-1.8575777,-3.1953328,-2.6836092,-1.5998769,-0.39864945,-3.2200665,2.500879,-2.5968611
-1.8575777,-3.1953328,-2.700506,-1.6253362,-0.575076,-3.6125176,0.7964661,-2.5968611
-1.8575777,-3.1953328,-2.7128303,-1.635261,-0.57144725,-3.6125176,-0.48840144,-2.5968611
-1.8575777,-3.1953328,-2.7107134,-1.6363851,-0.34715578,-3.6125176,0.3728305,-2.5968611
-1.8575777,-3.1953328,-2.7221124,-1.6647711,-0.6125731,-1.6382385,-0.5434818,-2.5968611
-1.8575777,-3.1953328,-2.717714,-1.6401494,-0.60566115,-0.29941574,-1.4981143,-2.5968611
-1.8575777,-3.1953328,-2.7260523,-1.6400964,-0.5548587,-0.80118084,-0.7537807,-2.5968611
-1.8575777,-3.1953328,-2.7270238,-1.6535312,-0.5472556,-1.6025171,-0.30824342,-2.5968611
-1.8575777,-3.1953328,-2.7383308,-1.660222,-0.604106,-0.85011804,-1.3149785,-2.5968611
-1.8575777,-3.1953328,-2.746605,-1.676117,-0.6319265,-1.5915467,-0.9124188,-2.5968611
-1.8575777,-3.1953328,-2.7443786,-1.675046,-0.61706585,-3.6125176,-0.27306363,-2.5968611
-1.8575777,-3.1953328,-2.7500963,-1.7061677,-0.634,-3.6125176,-0.95144624,-2.5968611
-1.8575777,-3.1953328,-2.7087343,-1.6483991,-0.3901824,-2.9496355,1.0704306,-2.5968611
-1.8575777,-3.1953328,-2.7416112,-1.6853739,-0.617757,-2.5857456,-0.0065121017,-2.5968611
-1.8575777,-3.1953328,-2.749583,-1.6943976,-0.6198306,-1.6222098,-0.007060361,-2.5968611
-1.8575777,-3.1953328,-2.7655451,-1.7118512,-0.62501454,-3.6125176,0.25926554,-2.5968611
-1.8575777,-3.1953328,-2.748621,-1.7221578,-0.5458732,-3.6125176,0.6859428,-2.5968611
-1.8575777,-3.1953328,-2.7506552,-1.6845574,-0.5631531,-3.6125176,-0.70199746,-2.5968611
-1.8575777,-3.1953328,-2.7575822,-1.6800721,-0.5583146,-1.6330823,-2.337534,-2.5968611
-1.8575777,-3.1953328,-2.770484,-1.6869221,-0.51321435,-1.7560399,-2.2151248,-2.5968611
-1.8575777,-3.1953328,-2.7691736,-1.6904637,-0.51269615,-2.7153451,-1.9511565,-2.5968611
-1.8575777,-3.1953328,-2.759021,-1.6975363,-0.5019825,-3.0315757,-1.2395389,-2.5968611
-1.8575777,-3.1953328,-2.7675884,-1.6982892,-0.5534762,-1.611952,-1.7012293,-2.5968611
-1.8575777,-3.1953328,-2.758407,-1.6802205,-0.5344685,-2.4004047,-1.1504006,-2.5968611
-1.8575777,-3.1953328,-2.8117633,-1.753481,-0.6378016,-3.6125176,0.32277143,-2.5968611
-1.8575777,-3.1953328,-2.7067094,-1.6296095,-0.4938612,-3.6125176,2.7366328,-2.5968611
-1.8575777,-3.1953328,-2.7010007,-1.7014701,-0.58293825,-2.4727962,1.304825,-2.5968611
-1.8575777,-3.1953328,-2.770484,-1.7667992,-0.63296324,-3.6125176,0.46872532,-2.5968611
-1.8575777,-3.1953328,-2.7390547,-1.763862,-0.61741143,-0.5177953,0.36095938,-2.5968611
-1.8575777,-3.1953328,-2.7427473,-1.7452102,-0.60859877,-3.6125176,1.1968824,-2.5968611
-1.8575777,-3.1953328,-2.7310007,-1.7084156,-0.56876886,-0.3304099,0.52024,-2.5968611
-1.8575777,-3.1953328,-2.791394,-1.7795448,-0.64056635,-3.6125176,-2.1602895,-2.5968611
-1.8575777,-3.1953328,-2.722039,-1.7316056,-0.5673,-3.6125176,2.2481978,-2.5968611
-1.8575777,-3.1953328,-2.8044052,-1.7784845,-0.64056635,-3.6125176,-2.993894,-2.5968611
-1.8575777,-3.1953328,-2.7935655,-1.7757593,-0.64056635,-3.6125176,-2.653723,-2.5968611
-1.8575777,-3.1953328,-2.7386057,-1.6847589,-0.47087884,-3.4431179,2.0647185,-2.5968611
-1.8575777,-3.1953328,-2.767103,-1.7511271,-0.6022053,-2.0542946,1.0446057,-2.584302
-1.8575777,-3.1953328,-2.7834954,-1.7670325,-0.61741143,-1.6668764,-1.0676147,-2.5209134
-1.8575777,-3.1953328,-2.7716568,-1.7556442,-0.6298529,-3.1892884,0.8222097,-2.4019895
-1.8575777,-3.1953328,-2.7781992,-1.7425805,-0.6291617,-2.8016024,0.82054806,-2.4068098
-1.8575777,-3.1953328,-2.78038,-1.7553049,-0.62847054,-2.5401437,0.33512828,-2.394115
-1.8575777,-3.1953328,-2.7787306,-1.7423472,-0.63054407,-2.7960253,-1.011676,-2.3968606
-1.8575777,-3.1953328,-2.7647204,-1.7770741,-0.6395295,-2.32539,-2.9187038,-2.368058
-1.8575777,-3.1953328,-2.710851,-1.668758,-0.60704356,-2.8737078,2.350249,-2.479772
-1.8575777,-3.1953328,-2.7558048,-1.7023928,-0.6239778,-2.6277866,1.6469153,-2.4354942
-1.8575777,-3.1953328,-2.7565928,-1.7030607,-0.5412075,-2.8409343,1.4958324,-2.536342
-1.8575777,-3.1953328,-2.7217,-1.6882051,-0.54500914,-3.6125176,1.9027058,-2.5042007
-1.8575777,-3.1953328,-2.7317426,-1.6888413,-0.55434024,-2.634604,1.4874341,-2.545055
-1.8575777,-3.1953328,-2.719904,-1.6805493,-0.48971382,-3.6125176,1.4240351,-2.5075428
-1.8575777,-3.1953328,-2.6942565,-1.6104274,-0.34732857,-3.6125176,2.7937753,-2.5968611
-1.8575777,-3.1953328,-2.6878242,-1.6271601,-0.50232816,-3.6125176,2.2356899,-2.516762
-1.8575777,-3.1953328,-2.6989667,-1.6366396,-0.56159776,-3.153294,0.8276245,-2.478914
-1.8575777,-3.1953328,-2.6949532,-1.6210946,-0.3170887,-2.6268625,0.7225044,-2.595528
-1.8575777,-3.1953328,-2.660812,-1.6072569,-0.37488988,-3.414979,1.9391613,-2.4864428
-1.8575777,-3.1953328,-2.6754909,-1.6139796,-0.62847054,-3.4294667,0.8131029,-2.46593
-1.8575777,-3.1953328,-2.6769845,-1.6359504,-0.6381472,-2.2258418,-1.4342748,-2.3383377
-1.8575777,-3.1953328,-2.6944766,-1.6823412,-0.6333088,-2.765259,-2.993894,-2.314705
-1.8575777,-3.1953328,-2.6864774,-1.6849711,-0.64056635,-3.6125176,-2.993894,-2.3090265
-1.8575777,-3.1953328,-2.6793578,-1.6726283,-0.64056635,-3.6125176,-2.993894,-2.3065214
-1.8575777,-3.1953328,-2.6884108,-1.6618233,-0.64056635,-3.6125176,-2.993894,-2.305839
-1.8575777,-3.1953328,-2.6634507,-1.6492791,-0.5800871,-3.0114434,-2.993894,-2.3922856
-1.8575777,-3.1953328,-2.6894279,-1.6178924,-0.40970847,-3.6125176,-0.7522731,-2.587395
-1.8575777,-3.1953328,-2.6396084,-1.6005343,-0.6101539,-3.6125176,-1.1675804,-2.410961
-1.8575777,-3.1953328,-2.6349263,-1.5857635,-0.6346912,-3.6125176,-2.993894,-2.403035
-1.8575777,-3.1953328,-2.680228,-1.6035987,-0.41454685,-3.1233392,-0.31462753,-2.5968611
-1.8575777,-3.1953328,-2.63018,-1.6060057,-0.5908006,-3.6125176,-2.993894,-2.3990178
-1.8575777,-3.1953328,-2.669654,-1.628443,-0.62674254,-3.204284,-2.993894,-2.3396773
-1.8575777,-3.1953328,-2.6833985,-1.6435956,-0.6091171,-3.6125176,-2.993894,-2.3491921
-1.8575777,-3.1953328,-2.6659522,-1.5906198,-0.39398396,-2.4462757,-2.993894,-2.5095778
-1.8575777,-3.1953328,-2.649633,-1.5989437,-0.5300622,-3.6125176,-2.993894,-2.5227559
-1.8575777,-3.1953328,-2.6487715,-1.6029094,-0.62086743,-3.6125176,-2.993894,-2.418655
-1.8575777,-3.1953328,-2.6570275,-1.6158884,-0.62847054,-3.6125176,-2.993894,-2.4253337
-1.8575777,-3.1953328,-2.649468,-1.6149127,-0.64056635,-3.6125176,-2.993894,-2.376088
-1.8575777,-3.1953328,-2.6392787,-1.599177,-0.6378016,-3.6125176,-2.993894,-2.3583138
-1.8575777,-3.1953328,-2.6406531,-1.5918287,-0.5923558,-3.6125176,-2.993894,-2.4473696
-1.8575777,-3.1953328,-2.6310778,-1.5872903,-0.37523535,-3.6125176,-2.993894,-2.4846117
-1.8575777,-3.1953328,-2.621933,-1.6063238,-0.6022917,-3.6125176,-2.993894,-2.3618264
-1.8575777,-3.1953328,-2.6058428,-1.5587136,-0.5825063,-3.6125176,-2.993894,-2.3870723
-1.8575777,-3.1953328,-2.6260657,-1.5799844,-0.6360736,-3.6125176,-2.993894,-2.407268
-1.8575777,-3.1953328,-2.6223729,-1.5885627,-0.6281249,-3.6125176,-2.993894,-2.5140944
-1.8575777,-3.1953328,-2.6194408,-1.5661255,-0.58941823,-3.6125176,-2.993894,-2.3729906
-1.8575777,-3.1953328,-2.621035,-1.56568,-0.62622416,-3.6125176,-2.993894,-2.525364
-1.8575777,-3.1953328,-2.6550484,-1.5816598,-0.39571193,-2.4968867,-1.8822519,-2.5506759
-1.8575777,-3.1953328,-2.6629834,-1.5895914,-0.42888907,-3.4018064,-0.06398983,-2.5721557
-1.8575777,-3.1953328,-2.597532,-1.5746297,-0.64056635,-2.0413847,-2.993894,-2.3781223
-1.8575777,-3.1953328,-2.5832012,-1.5696776,-0.64056635,-3.6125176,-2.993894,-2.2829316
-1.8575777,-3.1953328,-2.6197064,-1.5774606,-0.6398752,-3.6125176,-2.993894,-2.3511496
-1.8575777,-3.1953328,-2.6217773,-1.5831655,-0.62138575,-3.6125176,-0.010877259,-2.330065
-1.8575777,-3.1953328,-2.6101587,-1.5861133,-0.63279045,-3.6125176,-1.7796726,-2.3077195
-1.8575777,-3.1953328,-2.6133564,-1.5517256,-0.5809511,-3.6125176,-1.0198231,-2.502767
-1.8575777,-3.1953328,-2.6101677,-1.5736647,-0.6316673,-3.6125176,-2.993894,-2.4218688
-1.8575777,-3.1953328,-2.5972204,-1.5810765,-0.64056635,-3.6125176,-2.993894,-2.3030589
-1.8575777,-3.1953328,-2.5573337,-1.5518636,-0.635728,-3.6125176,-2.993894,-2.3722775
-1.8575777,-3.1953328,-2.6086376,-1.544632,-0.6196579,-3.4353826,-2.993894,-2.411937
-1.8575777,-3.1953328,-2.6164534,-1.5451833,-0.61628824,-3.6125176,-2.993894,-2.4799116
-1.8575777,-3.1953328,-2.5704734,-1.550941,-0.56479454,-3.4161224,-2.993894,-2.4310198
-1.8575777,-3.1953328,-2.6149507,-1.5354704,-0.29946345,-3.6125176,-2.993894,-2.5686607
-1.8575777,-3.1953328,-2.5548048,-1.5225552,-0.45256236,-3.6125176,-2.993894,-2.4269056
-1.8575777,-3.1953328,-2.584548,-1.5373578,-0.6098084,-3.6125176,-2.993894,-2.4552696
-1.8575777,-3.1953328,-2.6327364,-1.5499761,-0.27674058,-3.6125176,0.7101127,-2.5968611
-1.8575777,-3.1953328,-2.591127,-1.5508775,-0.5995268,-3.6125176,-2.993894,-2.467205
-1.8575777,-3.1953328,-2.61299,-1.5501246,-0.61024034,-3.6125176,0.6541891,-2.5567405
-1.8575777,-3.1953328,-2.5978525,-1.526489,-0.6225954,-3.6125176,-2.993894,-2.5055523
-1.8575777,-3.1953328,-2.5661852,-1.5127362,-0.62501454,-3.6125176,-2.993894,-2.555653
-1.8575777,-3.1953328,-2.5691633,-1.5114425,-0.64056635,-3.6125176,-2.993894,-2.4408617
-1.8575777,-3.1953328,-2.613723,-1.5321513,-0.4835796,-3.6125176,-0.92010564,-2.5968611
-1.8575777,-3.1953328,-2.640259,-1.5549492,-0.5111408,-3.6125176,-0.1979469,-2.5968611
